u,v,snow
596569738,596569747,0
596569747,596569766,0
596569747,596569781,0
596569747,596569947,1
596569764,596569779,0
596569764,596569779,0
596569764,596569766,0
596569764,596569766,1
596569764,596569772,0
596569764,596570154,0
596569772,596569775,0
596569772,6719087130,1
596569775,596569913,0
596569775,596569913,0
596569779,596569781,0
596569779,596570154,0
596569781,596569958,0
596569781,596570014,0
596569798,596644048,0
596569826,596569876,0
596569826,596569828,0
596569826,596569828,0
596569826,596569859,1
596569828,596644048,0
596569828,596643986,0
596569835,596569856,0
596569835,596569890,0
596569835,596569890,0
596569856,596569859,0
596569856,596569859,0
596569856,596569859,0
596569862,596569876,1
596569862,596644065,0
596569862,596644065,0
596569862,596643995,0
596569866,596569867,0
596569866,596569867,0
596569866,596569935,0
596569866,4666805383,0
596569867,596569876,0
596569867,596569935,1
596569876,596569890,0
596569888,596569890,0
596569888,596569913,0
596569888,596569935,0
596569888,596569935,1
596569913,2089472379,1
596569937,4666805383,0
596569937,596644162,0
596569947,596569958,1
596569958,596569979,0
596569958,596569979,0
596569979,596569983,0
596569979,596570062,0
596569983,596570122,0
596569983,596570122,0
596570014,596570052,1
596570014,596570052,0
596570014,596570052,0
596570044,596570154,0
596570044,596570154,0
596570044,596570094,1
596570052,596570062,0
596570062,596570094,1
596570062,596570094,0
596570094,596570138,1
596570094,596570138,1
596570118,596570138,0
596570118,596570122,0
596570118,596570122,0
596570166,596570206,1
596570166,596570206,0
596570192,596570202,0
596570192,596570254,0
596570192,596570254,1
596570202,596570211,1
596570202,596570211,0
596570202,596570206,1
596570211,596570258,0
596570211,11012517676,1
596570217,596570291,1
596570217,596570291,1
596570254,596570262,0
596570254,596570258,0
596570258,596570262,1
596570258,596570262,1
596570273,596570280,1
596570273,596570291,1
596570280,596570294,0
596570280,596570315,1
596570280,596570315,0
596570294,596570346,1
596570294,596570361,0
596570294,596570361,0
596570328,11012517676,1
596570328,11012517676,1
596570340,596570346,0
596570340,596570346,0
596570346,11012517655,1
596570349,596570365,0
596570349,596570610,0
596570365,596570606,0
596570426,11012517626,0
596570426,596570456,1
596570426,596570456,1
596570426,596570603,0
596570456,596570551,0
596570456,11012517626,1
596570523,596570523,0
596570523,596570523,0
596570523,596570567,1
596570523,596570567,0
596570551,11012517655,1
596570551,11012517655,0
596570551,596570567,0
596570567,596570583,0
596570583,596570586,0
596570583,596570586,1
596570583,11012517676,1
596570586,596570617,0
596570586,596570617,0
596570586,596570747,0
596570586,596570747,1
596570597,596570603,0
596570597,596570606,0
596570603,596570610,1
596570603,596570615,1
596570606,596570610,0
596570610,11012517626,1
596570615,596570617,0
596570615,596570617,0
596570615,596570652,0
596570617,596570720,0
596570617,596570652,1
596570646,596570726,0
596570646,596570655,1
596570646,596570741,1
596570649,596570720,0
596570649,596570652,0
596570649,596570655,0
596570655,596570729,0
596570659,596570816,0
596570659,596570726,0
596570659,596570766,0
596570659,596570741,0
596570720,596570729,1
596570720,596570747,0
596570726,596570756,1
596570726,596570729,0
596570729,596570753,0
596570736,596570741,1
596570736,596570741,0
596570736,596570816,0
596570736,596570738,0
596570738,596570808,1
596570738,596571054,0
596570747,596570753,0
596570753,596570756,0
596570753,596570756,0
596570756,596570802,1
596570762,596570766,0
596570762,596570766,1
596570766,596570791,1
596570791,596570802,1
596570791,596570802,0
596570791,596570816,0
596570802,596570907,0
596570808,596570816,0
596570808,596570866,0
596570808,596570866,0
596570844,596571089,0
596570844,596570870,0
596570844,596570851,0
596570844,596570851,1
596570851,596570952,0
596570851,596571054,0
596570866,596570870,0
596570866,596570873,0
596570870,596570962,0
596570870,596570914,0
596570873,596570904,0
596570873,596570904,0
596570873,596570904,0
596570904,596570914,1
596570907,596570914,1
596570907,596571038,0
596570907,596571038,0
596570912,596570914,1
596570912,596570972,1
596570912,596570962,1
596570912,596570962,0
596570952,596571061,0
596570952,596571058,0
596570952,596571058,0
596570962,596570972,0
596570972,596570983,1
596570972,596570983,0
596570976,596570983,0
596570976,596571089,1
596570976,596571084,0
596570976,596571084,0
596570983,596571005,1
596570997,596571005,0
596570997,596571005,1
596570997,596570997,1
596571005,596571020,0
596571020,596571038,1
596571020,596571084,0
596571020,596571084,1
596571034,596571174,1
596571034,596571041,0
596571034,596571041,0
596571034,596571038,0
596571041,596571216,0
596571041,596571303,0
596571054,596571126,0
596571058,596571061,1
596571058,596571075,1
596571061,596571089,0
596571061,596571089,0
596571075,596571123,0
596571075,596571123,1
596571075,596571084,1
596571084,596571174,0
596571120,596571126,0
596571120,596571137,0
596571120,656417757,1
596571123,596571174,0
596571123,596571126,0
596571137,596571186,0
596571137,596571275,0
596571137,596571275,0
596571174,596571186,1
596571182,596571186,0
596571182,596571216,0
596571182,596571216,0
596571182,596571216,1
596571186,596571240,0
596571240,596571245,1
596571240,596571245,0
596571240,596571295,1
596571245,596571275,0
596571245,596571275,0
596571291,596571295,0
596571291,596571306,1
596571291,596571438,1
596571291,656417708,1
596571295,596571303,0
596571295,656417757,0
596571303,596571306,0
596571303,596571306,0
596571306,596571405,0
596571325,596571368,0
596571325,596571342,0
596571325,596571342,1
596571325,596571342,0
596571342,596571438,0
596571362,596571368,1
596571362,596571368,1
596571362,596571368,1
596571362,596571382,0
596571382,596571385,0
596571382,596571385,0
596571382,596571385,1
596571385,596571405,0
596571405,596571527,1
596571405,596571527,0
596571406,656417708,1
596571406,596571410,0
596571406,596571423,0
596571410,596571438,0
596571410,5413953144,1
596571423,596571429,1
596571423,596571429,0
596571423,596571429,1
596571429,596571438,0
596571494,596571502,1
596571494,596571527,0
596571502,596571503,0
596571502,596571533,1
596571502,596571533,1
596571527,596571533,0
596571533,596571585,1
596571551,596571619,0
596571551,596571619,1
596571551,596571619,0
596571551,596571594,0
596571583,596571635,0
596571583,596571701,0
596571583,596571585,0
596571583,596571585,0
596571585,596571639,0
596571594,2626154087,1
596571594,596571658,1
596571619,596571639,0
596571619,596571639,1
596571619,596571635,0
596571633,596571659,0
596571633,596571635,0
596571633,596571682,0
596571633,596571658,0
596571635,596571639,0
596571659,596571740,0
596571659,596571676,0
596571676,596571696,1
596571676,596571717,0
596571676,596571717,0
596571676,596571682,0
596571676,596571682,0
596571682,596571701,0
596571696,596571725,0
596571696,596571701,0
596571696,596571701,0
596571717,596571725,0
596571717,596571740,1
596571724,596571728,0
596571724,596571728,0
596571724,596571725,0
596571724,596571853,1
596571725,596571731,0
596571731,596571751,0
596571731,596571832,0
596571731,596571832,0
596571740,596571751,0
596571751,596571796,0
596571796,596571832,0
596571812,596571861,0
596571812,596571879,0
596571812,596571879,1
596571824,596571897,1
596571832,596571867,0
596571853,596571867,0
596571853,596571867,0
596571853,596571872,0
596571861,596571867,0
596571879,596571897,0
596643787,658951522,1
596643787,2184089745,0
596643787,2184089745,0
596643787,596643800,0
596643787,596643800,0
596643800,596643802,0
596643802,658951522,1
596643802,658951522,1
596643802,596643803,0
596643802,596643803,0
596643803,596643806,0
596643803,596643806,1
596643803,10913998588,0
596643807,596643810,0
596643807,596643845,1
596643807,3236224286,0
596643810,596643831,1
596643810,596643831,1
596643810,596643850,0
596643810,596643850,1
596643817,596644013,0
596643817,596643821,0
596643817,596643821,1
596643817,596643821,0
596643821,596643831,1
596643831,596644026,0
596643845,596643931,0
596643845,596643931,0
596643850,3236224286,0
596643850,2302017708,0
596643850,2302017708,0
596643856,596643890,1
596643856,2388532789,1
596643856,596643891,0
596643856,596643891,0
596643890,596643954,1
596643890,596643954,1
596643890,596643891,0
596643891,656429735,1
596643921,596643931,0
596643921,596643931,0
596643922,596643927,1
596643922,596643927,0
596643927,596643931,0
596643927,596643931,0
596643927,596643932,0
596643927,596643932,0
596643931,5051436128,0
596643931,5051436128,0
596643940,596643960,0
596643940,596643976,0
596643952,596643958,1
596643952,596643958,0
596643958,656429735,0
596643960,5270337301,0
596643960,596643963,0
596643960,596643963,0
596643963,596643976,1
596643963,596643973,0
596643973,596644048,0
596643973,596643986,0
596643973,596644065,0
596643976,596644048,0
596643986,596643995,1
596643986,596643995,1
596643995,596644065,1
596644007,596644021,0
596644007,596644021,0
596644007,596644021,1
596644013,596644026,0
596644013,658951787,0
596644013,596644021,0
596644162,596644172,0
596644162,596644172,0
596644162,596644434,0
596644165,596644428,0
596644165,596644428,0
596644165,596644468,1
596644165,596644178,0
596644172,596644178,0
596644428,596644434,0
597658279,597658280,1
597658279,597658316,0
597658279,597658315,0
597658280,597658282,0
597658280,597658314,0
597658280,597658313,0
597658282,597658284,1
597658282,623324601,0
597658282,597658339,1
597658284,597658338,1
597658284,597658286,0
597658284,597658343,1
597658286,597658335,0
597658286,597658334,0
597658286,597658289,0
597658289,597658337,0
597658289,597658354,0
597658305,597658306,0
597658305,597658312,0
597658305,597658311,0
597658306,597658317,1
597658306,597658318,0
597658307,597658342,0
597658307,597658308,1
597658307,597658324,0
597658308,597658336,1
597658308,597658323,1
597658309,597658330,1
597658309,597658320,0
597658309,597658310,0
597658310,597658326,0
597658310,597658319,0
597658310,597658311,0
597658311,597658321,1
597658311,597658318,1
597658312,597658340,1
597658312,597658317,1
597658312,597658313,0
597658313,623324601,0
597658313,597658316,0
597658314,597658315,1
597658314,597658339,0
597658316,597658317,0
597658318,597658319,0
597658319,597658320,1
597658321,597658326,1
597658321,597658322,0
597658321,597658322,0
597658322,597658327,1
597658322,597658323,0
597658323,597658324,0
597658323,597658328,0
597658324,623324599,1
597658324,597658329,0
597658325,597658330,0
597658326,597658327,0
597658326,597658330,0
597658327,597658331,0
597658327,597658328,1
597658328,597658332,0
597658328,597658329,1
597658329,597658333,0
597658330,597658331,0
597658331,597658332,0
597658332,597658333,0
597658334,597658338,1
597658334,597658337,1
597658335,597658336,0
597658335,597658354,1
597658335,597658343,0
597658336,597658342,1
597658336,597658341,0
597658338,597658339,0
597658340,597658341,0
597658340,623324601,0
597658341,597658343,1
597658342,597658354,0
597658343,623324601,0
597658344,659460913,0
597658345,597658357,1
597658355,597658360,0
597658357,597658358,0
597658357,597658362,1
597658358,659460913,0
597658359,659460913,0
597658360,597658370,0
597658360,597658361,1
597658361,597658369,0
597658361,597658362,0
597658362,597658368,0
597658363,597658368,0
597658363,597658367,0
597658364,597658377,0
597658364,597658370,1
597658364,597658365,0
597658365,597658366,0
597658365,597658376,0
597658365,597658369,1
597658366,597658368,1
597658368,597658369,0
597658369,597658370,0
597658371,623324587,1
597658371,623324587,0
597658374,623324594,0
597658374,597658376,0
597658376,597658377,0
598413466,598413470,1
598419216,1260385206,0
598419216,1260385206,0
617477413,621015646,0
617477414,617477422,1
617477414,617477422,0
617477414,617477422,1
617477415,623509903,0
617477415,623509906,0
617477416,617477542,0
617477416,1260423332,0
617477416,1260423331,1
617477416,623509903,0
617477417,617477418,0
617477417,1260423331,1
617477418,4035259419,0
617477418,4035259419,0
617477421,617477422,0
617477421,4101043565,0
617477423,617477431,1
617477423,617477424,0
617477424,617477425,0
617477425,617477426,1
617477426,11605816215,0
617477426,11605816215,0
617477427,617477443,1
617477427,617477429,0
617477427,621016935,0
617477427,621016935,1
617477428,617477429,1
617477429,617477430,0
617477429,621016936,1
617477430,617477431,1
617477432,617477458,1
617477432,617477433,0
617477432,617477436,0
617477433,617477456,0
617477433,621016675,0
617477436,617477443,0
617477453,617477476,1
617477456,617477476,0
617477456,617477458,0
617477456,4035259437,0
617477458,617477469,1
617477458,623324616,1
617477459,1260423332,0
617477459,617477502,0
617477459,617477460,0
617477460,623509906,0
617477460,617477463,0
617477463,617477501,0
617477463,617477501,1
617477463,623324612,0
617477463,623324612,1
617477465,617477469,1
617477469,617477476,0
617477476,923862524,1
617477489,617477491,1
617477489,617477491,0
617477501,4667440701,1
617477542,617477556,0
617477542,617477556,0
617477557,617477559,0
617477559,617477587,0
617477559,617477561,0
617477561,617477563,0
617477563,617477565,1
617477563,617477565,0
620809745,950760817,0
620809759,623324627,0
620809759,620809843,0
620809759,620809843,0
620809764,623509955,0
620809764,623509955,0
620809764,620809843,0
620809817,623509971,1
620809817,623509971,0
620809843,4503806282,1
620809843,4503806279,0
620809966,620810053,1
620809966,623509969,0
620809966,3409334650,0
620809966,3409334650,0
620809983,620809986,1
620809983,620810063,1
620809983,620810063,1
620809986,620810066,1
620809986,620810063,0
620809986,620809992,0
620809992,620810063,1
620810053,620810066,0
620810053,620810066,0
620814333,623509919,1
620814333,623509919,0
620814333,623509921,1
621015579,8892360938,0
621016672,621016675,1
621016672,4035259437,0
621016672,621016696,0
621016672,4035259430,1
621016675,621016693,1
621016693,621016696,0
621016693,4502527429,1
621016693,4502527429,0
621016696,4035259445,0
621016696,4035259438,0
621016935,621016936,1
621038884,4031745343,0
621038884,10916654077,1
621038884,10916654077,0
623324587,623324594,0
623324627,12107087535,0
623509877,623509879,0
623509877,623509879,1
623509903,623509906,0
623509903,623509906,0
623509904,623509905,0
623509904,623509905,1
623509919,623509921,0
623509919,12128832421,0
623509919,12128832421,1
623509930,623509936,0
623509930,623509936,0
623509948,623509949,0
623509954,623509955,1
623509954,623509955,0
623509956,623509956,0
623509956,12107087535,0
623509956,12107087535,0
623509969,3409334650,0
623509969,5387418805,1
623509971,623509972,0
623509974,2305542048,0
623509974,2305542048,1
623609155,623609158,0
623609155,8891081678,1
623609158,8891081698,1
623609158,2579937060,0
623609158,2579937060,1
632181708,10916608844,0
632181708,10916608844,0
632182902,10916654077,0
632182902,8891319110,0
632182902,10916608851,1
632183126,632183127,0
632183126,4667313108,1
632183126,4539923792,0
632183127,4539923793,0
632183127,4667313109,0
632183298,8892226337,0
632183298,8892226337,1
632183298,4502525667,0
632183298,8892258632,0
632183303,4502525666,0
632183814,8892969686,0
632183814,4031745322,0
632183814,8892969633,1
632183814,8892969633,1
643971587,5305594192,0
643971587,643971590,0
643971587,5305594180,1
643971590,5305594193,1
643971590,5305594179,0
653993004,8892349158,0
656415498,8892258629,1
656415498,3679455597,1
656417708,656417757,0
658951787,1263687704,0
658951882,1764593456,0
923862433,4502227323,1
923862524,4035259430,0
923862524,2328418640,0
923866353,1260948731,0
923866353,1260948731,1
1260361812,2305542048,0
1260361812,2305542048,0
1260361813,3405474038,1
1260361813,3405474038,1
1260385182,1260385206,0
1260385182,1260385206,0
1260385182,1260385198,0
1260385182,1260385198,0
1260385182,1260385200,1
1260385182,1260385200,0
1260385192,12036497750,0
1260385192,12036497750,1
1260385198,8647729648,0
1260385198,8647729648,0
1260385200,12036497750,0
1260385200,12036497750,1
1260385206,4667439968,1
1260385206,4667439968,1
1260423331,1260423332,0
1260423331,1260423332,1
1260924563,2579937073,0
1260924563,2579937073,0
1260924563,2579937072,0
1260924563,1260924583,0
1260924583,2579044193,0
1260924583,2579044193,1
1260924583,2579044189,0
1260924583,2579044189,1
1262345390,3749337808,1
1262345390,5305594190,1
1262345390,5305594190,0
1262345390,5305594188,0
1262347968,1262347972,0
1262347972,2578909093,1
1262347973,2579030789,0
1262347973,2579044057,1
1262347973,2579044057,1
1262348385,1262348395,1
1262348387,1262348395,0
1262348387,1262348396,1
1262348387,1262348396,0
1262845469,1262845474,0
1262845469,1262845474,0
1262845472,1262845475,1
1262845472,1262845475,0
1262898510,2629865789,1
1262898510,1262898543,1
1262898510,1262898543,1
1262898513,1262898532,0
1262898513,1262898537,0
1262898513,1262898528,1
1262898513,1262898528,0
1262898516,1262898525,0
1262898516,1262898532,1
1262898519,1262898532,1
1262898519,1262898532,0
1262898519,1262898528,0
1262898519,1262898525,1
1262898525,1262898534,0
1262898528,1262898537,0
1262898543,2629865784,1
1263687704,1263687729,0
1263687724,2388532789,0
1263687724,2388532789,0
1272678176,2282362481,0
1272678176,1272678178,0
1272678176,1272678181,1
1272678176,1272678181,0
1272678178,7514080925,0
1272678178,7514080925,0
1272678178,2282362481,0
1272678181,7514080925,1
1272678181,4666805395,0
1314049471,1314049541,0
1314049471,1314049547,1
1314049499,8875271136,1
1314049499,4377920932,1
1314049520,8875271136,0
1314049520,1314049541,0
1314049520,7514080925,0
1314049541,2457087224,0
1314049547,4377920932,0
2089472379,6719087130,0
2089472379,6719087130,0
2302017708,2626154125,1
2305542048,2305542054,0
2305542048,2305542054,0
2305542054,2305542058,0
2328418640,4035259445,0
2328418640,4035259445,0
2328418657,2328418671,1
2328418657,4035259425,0
2328418671,4035259419,0
2328418671,4035259419,0
2388532737,8875463624,1
2388532737,8875463718,1
2388532737,8875463718,0
2388532737,2388532789,1
2388532869,8875269601,0
2388532869,8875463718,0
2457087224,7514080925,0
2457087224,7514080925,0
2457087224,4666805395,0
2578898420,5407310533,1
2578898420,5407310535,0
2578901076,5305594190,0
2578901076,3749337808,1
2578901076,2578901079,0
2578901076,2629865716,0
2578901079,2578909060,0
2578901079,2629865734,0
2578901079,2629865734,1
2578909060,2578909063,1
2578909060,2578909064,0
2578909060,2578909064,0
2578909063,2578909064,1
2578909063,2578909065,0
2578909063,2578909065,1
2578909064,2578909065,0
2578909065,2629865734,1
2578909074,2578909079,0
2578909089,2578909101,1
2578909089,2578909101,0
2578909089,2578909093,1
2578909093,2578909098,0
2578909093,2578909098,0
2578909098,2578909101,1
2578909098,2578909101,0
2578909124,2578909147,1
2578909138,2578909147,1
2579030789,2579044057,1
2579030806,2579030808,1
2579030806,2579030808,0
2579030808,2579030816,1
2579030808,2579030816,0
2579044057,5305594176,0
2579044182,2579044189,1
2579044182,2579044189,1
2579044193,2579044200,0
2579044193,2579044200,0
2579044200,2579044201,0
2579044200,2579044201,0
2579044201,2579044211,0
2579044201,2579044210,0
2579044210,3355795134,0
2579044210,3355795134,0
2579044210,2579044217,0
2579044211,2579044217,0
2579044211,2579044217,1
2579044211,2579044217,0
2579937060,2579937072,0
2579937072,2629837300,0
2579937072,2629837300,1
2579937073,3750283805,1
2579937073,3750283805,0
2579937073,2579937073,0
2626154125,2626154126,1
2626154125,2626154126,1
2626154125,3236224286,0
2626154125,3236224286,0
2626154126,2626154139,1
2626154126,2626154140,0
2626154130,2626154145,0
2626154130,5270337303,1
2626154130,2626154160,0
2626154130,2626154140,0
2626154133,2626154143,0
2626154133,5270337301,0
2626154133,2626154145,0
2626154133,2626154145,1
2626154139,2626154159,0
2626154139,2626154159,1
2626154139,2626154155,1
2626154140,2626154160,0
2626154140,2626154160,0
2626154143,2626154146,0
2626154143,2626154153,1
2626154143,2626154153,1
2626154145,2626154146,0
2626154146,2626154160,0
2626154146,2626154147,0
2626154147,2626154148,0
2626154147,2626154159,0
2626154147,2626154153,0
2626154148,2626154155,1
2626154148,2626154155,1
2626154148,2626154153,0
2626154155,2626154159,0
2629837300,2629837300,0
2629837300,2629837300,0
2629865690,5407303238,0
2629865690,2629865716,1
2629865690,2629865716,0
2629865690,5407310533,0
2629865716,5305594190,1
2629865773,5305594196,1
2629865773,2629865784,0
2629865784,2629865789,1
2629865784,2629865789,1
3051145131,3679455597,0
3051145131,3993047566,1
3355795134,3355795135,0
3355795134,3750287089,0
3355795135,3750287089,0
3355795135,3750287089,1
3355795135,3750287089,0
3409334639,5387418805,0
3409334650,3409334651,1
3501113428,3501113430,0
3501113430,3501113436,0
3501113430,3501113436,0
3501113430,3501113436,1
3501113433,3501113436,1
3679455597,4031745296,0
3679455597,4031745296,1
3681514792,4541060053,0
3681514792,4541060053,0
3749337808,5305594183,0
3749532520,8872479574,1
3749532520,8872479574,0
3750283805,3750283805,1
3821895035,4502304227,0
3993047566,8891037363,0
3993047566,8891037363,1
3993047566,8892258629,0
4007744795,4007744799,1
4007744795,4007744799,0
4031745296,8892349160,1
4031745322,4031745323,1
4031745322,8892349011,1
4031745322,8892969633,1
4031745323,4031745324,1
4031745324,4031745325,0
4031745324,10916525872,1
4031745324,10916525872,0
4031745325,8892349036,0
4031745325,8892349158,1
4031745330,4031745347,1
4031745330,4031745343,0
4031745331,4031745354,0
4031745331,4031745354,0
4031745331,4031745348,1
4031745332,4031745347,0
4031745343,4031745347,0
4031745343,4031745347,0
4031745348,4031745354,0
4035259430,4035259437,1
4035259430,4035259437,1
4035259438,4035259445,0
4035259438,4502527428,1
4035259438,4502527428,0
4101043565,8891358123,1
4101043565,8891358123,0
4502211574,4502212259,1
4502211574,4502212259,0
4502211574,4502211575,1
4502211575,4502212260,1
4502211575,4502212260,1
4502212259,4502212260,0
4502304226,4502304227,0
4502304226,4502304227,0
4502304226,11032268813,0
4502304226,11032268813,0
4502314652,4502314654,1
4502314652,4502314653,1
4502314652,4502314653,0
4502314653,4502327944,0
4502314653,4502314655,0
4502314654,4502314655,0
4502455975,4502455976,0
4502455977,4502455978,1
4502455977,4502455978,0
4502455977,4502470606,0
4502455978,4502470607,0
4502470606,4502470607,0
4502470606,4667250396,0
4502470606,4667250396,0
4502470607,4667250397,0
4502470607,4667250397,0
4502525666,4502525667,0
4502525666,4502525667,1
4502525666,8892258632,0
4502527428,4502527429,0
4502527428,4502527430,0
4502527429,4502527431,0
4502527430,4502527431,0
4503806267,4503806268,0
4503806279,4503806282,0
4503806279,4503806282,1
4503806279,4503806281,1
4503806281,4503806285,0
4503806281,4503806489,1
4503806281,4503806489,1
4503806282,4503806285,0
4503806285,4503806492,0
4503806285,4503806492,1
4503806489,4503806492,1
4503806489,4667725321,0
4503806492,4667725322,1
4503806492,4667725322,1
4539923790,4539923792,0
4539923790,4539923792,1
4539923790,4539923791,1
4539923791,4539923793,1
4539923791,4539923793,0
4539923792,4539923793,0
4660551080,4660551083,1
4660551080,4660551084,1
4660551084,4660551087,0
4660551084,4660551087,0
4666805370,4666805383,0
4666805370,4666805383,0
4667203446,4667203447,0
4667249872,4667249874,1
4667249872,4667249873,0
4667249873,4667249875,0
4667249874,4667249876,0
4667249874,4667249876,0
4667249874,4667249875,0
4667249875,4667249877,0
4667249875,4667249877,1
4667249876,4667249877,0
4667249878,4667249879,1
4667249878,4667249880,1
4667249878,4667249880,0
4667249879,4667249881,0
4667249879,4667249881,0
4667249880,4667249881,0
4667249880,4667249882,0
4667249881,4667249883,1
4667249882,4667249883,0
4667249882,4667249884,0
4667249882,4667249884,1
4667249883,4667249885,0
4667249883,4667249885,1
4667249884,4667249885,0
4667249886,4667249887,0
4667249886,4667249888,0
4667249886,4667249888,1
4667249887,4667250389,0
4667249888,4667250389,1
4667250390,4667250391,0
4667250390,4667250392,0
4667250391,4667250393,1
4667250391,4667250393,0
4667250392,4667250393,1
4667250394,4667250395,0
4667250396,4667250397,0
4667250398,4667250399,0
4667250400,4667250401,0
4667250400,4667250401,1
4667313098,5349628392,0
4667313098,5349628392,0
4667313100,4667313103,0
4667313100,4667313103,0
4667313104,4667313105,0
4667313106,4667313107,1
4667313106,4667313108,0
4667313106,4667313108,1
4667313107,4667313109,0
4667313107,4667313109,0
4667313108,4667313109,0
4667439968,4667439968,0
4667439968,4667439968,1
4667440700,4667440701,0
4667440700,4667440701,0
4667725321,4667725322,1
4667725321,4667725323,0
4667725321,4667725323,0
4667725322,4667725324,0
4667725323,4667725324,0
4936985360,4936985360,0
4937016319,4937016320,0
4937016319,4937016320,0
5270337301,5270337303,1
5270337301,5270337303,1
5305594178,5305594179,1
5305594178,5305594193,1
5305594180,5305594181,1
5305594180,5305594181,0
5305594180,5305594182,0
5305594180,5305594182,0
5305594181,7512722809,0
5305594181,5305594192,1
5305594182,7512722809,0
5305594182,5305594183,0
5305594183,5305594188,0
5305594188,7512722809,1
5305594188,7512722809,0
5305594192,5305594193,0
5305594192,5305594193,0
5305594197,5407310536,0
5305594197,5407310536,0
5305594198,5407310536,0
5305594198,5407310536,1
5349628392,5349628393,0
5407194691,5407194695,0
5407194691,5407194695,0
5407303238,5407310533,0
5407310533,5407310535,1
5407310535,5407310536,1
5413953143,5413953144,0
5413953143,5413953144,0
8872102980,8872102981,0
8872102980,8872102981,0
8875269601,8875464001,0
8875269601,8875271136,0
8875269601,8875271136,0
8875463718,8875464001,1
8891037245,8892349011,0
8891037245,10916525882,0
8891037250,8891037257,0
8891037250,10916525882,0
8891037250,10916525882,1
8891037250,8892348812,0
8891037363,8891081678,0
8891037363,8891331382,0
8891081678,8891093461,1
8891081678,8891093461,0
8891319110,10916654077,0
8891331165,8891331240,0
8891331165,8893001423,1
8891331165,8893001423,0
8891331240,8891358123,0
8891331273,10916608845,0
8891331273,8892226319,1
8891331273,8892226319,0
8891331273,8893001423,0
8891331382,8892360938,0
8891358329,10916608845,1
8891358329,10916608845,0
8892258629,8892258632,1
8892258629,8892258632,0
8892349011,8892349036,0
8892349011,8892349036,0
8892349036,8892349160,0
8892951038,8892951038,0
8892969633,10916525882,0
8893001423,10916608851,0
8893268380,8893268396,1
11012517626,11012517655,1
12128832421,12128832421,0
